CompanyName,YearMonth,MonthlyRevenue,MonthlyOrders
"Alfreds Futterkiste",2017-12,71351.4,2
Vaffeljernet,2017-12,65307.79,3
"Océano Atlántico Ltda.",2017-12,64783.92,1
North/South,2017-12,63934.11,2
"Piccolo und mehr",2017-12,62115.91,3
"Franchi S.p.A.",2017-12,60040.07,2
"Suprêmes délices",2017-12,59288.83,3
Frankenversand,2017-12,59152.23,3
"The Cracker Box",2017-12,58596.45,3
"Chop-suey Chinese",2017-12,58023.22,2
"La corne d'abondance",2017-12,57188.93,2
"Pericles Comidas clásicas",2017-12,56876.45,2
"Godos Cocina Típica",2017-12,55016.66,2
"Seven Seas Imports",2017-12,54303.36,3
"Lehmanns Marktstand",2017-12,52924.21,3
"Island Trading",2017-12,52454.42,3
"Magazzini Alimentari Riuniti",2017-12,50347.98,2
"Mère Paillarde",2017-12,49740.58,1
LINO-Delicateses,2017-12,49734.33,1
"The Big Cheese",2017-12,46883.82,2
"Galería del gastrónomo",2017-12,43943.7,2
"Blauer See Delikatessen",2017-12,43239.92,1
"Let's Stop N Shop",2017-12,39390.47,1
"Lonesome Pine Restaurant",2017-12,38934.62,2
"Hungry Owl All-Night Grocers",2017-12,36494.18,1
"Bólido Comidas preparadas",2017-12,36363.14,2
"Maison Dewey",2017-12,35570.05,2
"Ricardo Adocicados",2017-12,34226.68,2
"B's Beverages",2017-12,31350.17,2
"Du monde entier",2017-12,25345.27,2
"Drachenblut Delikatessen",2017-12,23735.03,2
"La maison d'Asie",2017-12,23592.51,2
"Cactus Comidas para llevar",2017-12,23115.05,3
"Tortuga Restaurante",2017-12,23040.67,1
"Around the Horn",2017-12,19672.6,3
"Paris spécialités",2017-12,17974.52,2
"Santé Gourmet",2017-12,15863.2,1
LILA-Supermercado,2017-12,14729.38,2
IT,2017-12,14606.74,1
"Hungry Coyote Import Store",2017-12,14417.52,1
"Centro comercial Moctezuma",2017-12,10451.55,1
"Ana Trujillo Emparedados y helados",2017-12,10430.77,1
"Furia Bacalhau e Frutos do Mar",2017-12,7021.26,1
"Folk och fä HB",2017-12,5205.75,2
"White Clover Markets",2017-12,4620.05,1
"Save-a-lot Markets",2017-12,3235.1,1
"Princesa Isabel Vinhos",2017-12,3219.6,1
HILARION-Abastos,2017-12,2341.36,1
"Ottilies Käseladen",2017-12,2310.0,1
QUICK-Stop,2017-12,2247.1,2
"Richter Supermarkt",2017-12,2106.0,1
"Königlich Essen",2017-12,1553.5,1
"Reggiani Caseifici",2017-12,1428.5,1
"Morgenstern Gesundkost",2017-12,1335.0,1
"Wellington Importadora",2017-12,1193.01,1
"Wartian Herkku",2017-12,975.88,1
"Rattlesnake Canyon Grocery",2017-12,507.0,1
GROSELLA-Restaurante,2017-12,387.5,1
"Berglunds snabbköp",2017-12,96.5,1
"Wellington Importadora",2018-01,182434.99,5
"Princesa Isabel Vinhos",2018-01,177140.76,4
"Drachenblut Delikatessen",2018-01,175007.32,5
"Folk och fä HB",2018-01,171956.52,5
"Eastern Connection",2018-01,134590.88,3
"Gourmet Lanchonetes",2018-01,111949.74,4
HILARION-Abastos,2018-01,107382.93,3
"Richter Supermarkt",2018-01,106296.37,3
North/South,2018-01,96603.22,2
"Trail's Head Gourmet Provisioners",2018-01,94320.94,5
"Blondesddsl père et fils",2018-01,93079.69,3
"Morgenstern Gesundkost",2018-01,87519.67,3
"Franchi S.p.A.",2018-01,85796.5,3
"Hanari Carnes",2018-01,85152.56,3
"Tradição Hipermercados",2018-01,84653.3,6
"Let's Stop N Shop",2018-01,82043.24,3
"Lonesome Pine Restaurant",2018-01,72335.75,2
"B's Beverages",2018-01,71080.81,2
"Rancho grande",2018-01,69892.37,3
"Save-a-lot Markets",2018-01,69494.95,4
"The Big Cheese",2018-01,67311.83,4
"Split Rail Beer & Ale",2018-01,64607.1,3
"FISSA Fabrica Inter. Salchichas S.A.",2018-01,62430.91,1
"Santé Gourmet",2018-01,61776.03,3
Vaffeljernet,2018-01,61301.37,2
"Antonio Moreno Taquería",2018-01,61113.5,3
"Magazzini Alimentari Riuniti",2018-01,60260.21,2
"Lehmanns Marktstand",2018-01,59178.25,3
"Victuailles en stock",2018-01,57177.89,4
"Maison Dewey",2018-01,56235.07,1
"Island Trading",2018-01,54939.33,2
"Great Lakes Food Market",2018-01,54552.69,3
"Cactus Comidas para llevar",2018-01,54455.28,2
"Hungry Owl All-Night Grocers",2018-01,53811.69,1
"Du monde entier",2018-01,48853.62,3
"Ottilies Käseladen",2018-01,48786.3,2
"Seven Seas Imports",2018-01,48188.19,1
"Paris spécialités",2018-01,46620.02,1
LINO-Delicateses,2018-01,45464.43,6
"Consolidated Holdings",2018-01,45432.24,2
"Ana Trujillo Emparedados y helados",2018-01,43594.08,1
"Toms Spezialitäten",2018-01,40766.96,2
"Königlich Essen",2018-01,38648.67,3
IT,2018-01,37317.65,3
"Old World Delicatessen",2018-01,35130.16,3
"Vins et alcools Chevalier",2018-01,34783.67,1
"Bólido Comidas preparadas",2018-01,34321.84,1
"Centro comercial Moctezuma",2018-01,33892.47,1
"Galería del gastrónomo",2018-01,33519.52,2
"Tortuga Restaurante",2018-01,32073.86,3
"Ernst Handel",2018-01,31882.76,4
"Piccolo und mehr",2018-01,31601.62,2
"The Cracker Box",2018-01,29926.93,1
"Bon app'",2018-01,29603.32,2
"Lazy K Kountry Store",2018-01,27878.26,2
"Blauer See Delikatessen",2018-01,27239.73,2
"Bottom-Dollar Markets",2018-01,26703.99,2
"Laughing Bacchus Wine Cellars",2018-01,25108.8,3
"Folies gourmandes",2018-01,24410.61,1
"Furia Bacalhau e Frutos do Mar",2018-01,20855.74,1
"Spécialités du monde",2018-01,20722.95,3
"White Clover Markets",2018-01,20142.45,2
"Godos Cocina Típica",2018-01,19480.77,1
"Chop-suey Chinese",2018-01,16345.71,1
"Hungry Coyote Import Store",2018-01,14308.28,1
"Berglunds snabbköp",2018-01,8081.95,3
"Mère Paillarde",2018-01,8020.46,1
"Suprêmes délices",2018-01,5693.0,2
"Comércio Mineiro",2018-01,5561.9,1
"Rattlesnake Canyon Grocery",2018-01,4124.0,2
QUICK-Stop,2018-01,3812.7,1
"France restauration",2018-01,3470.5,2
"Ricardo Adocicados",2018-01,3205.4,2
LILA-Supermercado,2018-01,2826.0,1
"Reggiani Caseifici",2018-01,1692.8,1
Frankenversand,2018-01,1078.69,1
"Alfreds Futterkiste",2018-01,845.8,1
"La corne d'abondance",2018-01,649.0,1
"La maison d'Asie",2018-01,475.11,1
"Santé Gourmet",2018-02,120247.71,4
"Save-a-lot Markets",2018-02,110881.1,5
North/South,2018-02,96187.98,3
"Hungry Owl All-Night Grocers",2018-02,94836.7,4
"The Cracker Box",2018-02,91566.77,4
"Piccolo und mehr",2018-02,89918.61,3
"Gourmet Lanchonetes",2018-02,89462.45,3
"Spécialités du monde",2018-02,89055.63,3
IT,2018-02,88456.98,2
GROSELLA-Restaurante,2018-02,85922.93,2
"White Clover Markets",2018-02,85810.19,3
"Cactus Comidas para llevar",2018-02,85135.17,3
"Tortuga Restaurante",2018-02,83742.8,3
"Hungry Coyote Import Store",2018-02,81979.55,3
"Trail's Head Gourmet Provisioners",2018-02,70900.4,2
QUICK-Stop,2018-02,65008.61,4
"La maison d'Asie",2018-02,64412.99,2
"Simons bistro",2018-02,62398.08,3
"Centro comercial Moctezuma",2018-02,62385.1,4
"Lazy K Kountry Store",2018-02,62301.5,1
"Island Trading",2018-02,59244.15,1
"Drachenblut Delikatessen",2018-02,58958.89,2
"Rattlesnake Canyon Grocery",2018-02,58933.29,3
"Maison Dewey",2018-02,56971.75,3
"Reggiani Caseifici",2018-02,56461.33,2
"Great Lakes Food Market",2018-02,55174.61,2
"Blondesddsl père et fils",2018-02,49211.1,1
"Godos Cocina Típica",2018-02,48907.59,6
LINO-Delicateses,2018-02,47959.6,1
"Richter Supermarkt",2018-02,46848.68,2
"FISSA Fabrica Inter. Salchichas S.A.",2018-02,46498.77,1
"Bólido Comidas preparadas",2018-02,45911.91,1
"Du monde entier",2018-02,45360.4,2
"Bottom-Dollar Markets",2018-02,44820.86,1
"Queen Cozinha",2018-02,43985.31,4
"Franchi S.p.A.",2018-02,42750.45,1
"Blauer See Delikatessen",2018-02,40682.09,1
"Folk och fä HB",2018-02,40437.48,3
"Lonesome Pine Restaurant",2018-02,36305.84,3
"Furia Bacalhau e Frutos do Mar",2018-02,34603.93,2
Vaffeljernet,2018-02,34260.91,1
"Ottilies Käseladen",2018-02,33500.13,2
"Tradição Hipermercados",2018-02,29942.68,2
"Wellington Importadora",2018-02,27440.33,3
"Eastern Connection",2018-02,24945.73,1
"Pericles Comidas clásicas",2018-02,24537.07,1
"Alfreds Futterkiste",2018-02,19643.39,1
"Let's Stop N Shop",2018-02,19408.96,3
"B's Beverages",2018-02,19238.7,1
"Bon app'",2018-02,16314.4,3
"Magazzini Alimentari Riuniti",2018-02,15930.87,1
"Ana Trujillo Emparedados y helados",2018-02,13926.95,2
"Comércio Mineiro",2018-02,13571.29,1
"Victuailles en stock",2018-02,13440.3,1
"Lehmanns Marktstand",2018-02,9165.13,3
"Berglunds snabbköp",2018-02,7722.45,3
"Suprêmes délices",2018-02,7234.0,2
"Paris spécialités",2018-02,6520.47,1
"Ernst Handel",2018-02,6379.4,1
"Königlich Essen",2018-02,5502.11,1
"Hanari Carnes",2018-02,4059.55,2
"Antonio Moreno Taquería",2018-02,2588.45,1
"Ricardo Adocicados",2018-02,1955.13,1
"Seven Seas Imports",2018-02,1630.0,1
"Wilman Kala",2018-02,1401.0,3
HILARION-Abastos,2018-02,1375.65,2
"Rancho grande",2018-02,686.7,1
"Wolski  Zajazd",2018-02,587.5,2
"Around the Horn",2018-02,282.0,1
LILA-Supermercado,2018-02,122.4,1
"Galería del gastrónomo",2018-02,70.0,1
"Océano Atlántico Ltda.",2018-02,30.0,1
"Gourmet Lanchonetes",2018-03,151907.84,4
"Rattlesnake Canyon Grocery",2018-03,131301.37,4
"Island Trading",2018-03,111706.73,4
"Hungry Owl All-Night Grocers",2018-03,92619.05,3
"Centro comercial Moctezuma",2018-03,90839.64,2
"Furia Bacalhau e Frutos do Mar",2018-03,90427.87,4
"Hungry Coyote Import Store",2018-03,83090.1,4
"Comércio Mineiro",2018-03,82685.06,3
"Simons bistro",2018-03,82080.48,2
"Tortuga Restaurante",2018-03,70598.68,2
"Hanari Carnes",2018-03,70214.88,4
"Save-a-lot Markets",2018-03,70145.38,5
"Vins et alcools Chevalier",2018-03,69151.42,2
"Princesa Isabel Vinhos",2018-03,68955.75,2
"Ernst Handel",2018-03,61464.68,3
"Bottom-Dollar Markets",2018-03,58750.11,6
"Maison Dewey",2018-03,55866.19,2
"Folk och fä HB",2018-03,55780.04,5
"Familia Arquibaldo",2018-03,54425.58,2
"Laughing Bacchus Wine Cellars",2018-03,54171.35,2
"Galería del gastrónomo",2018-03,53850.3,2
"Magazzini Alimentari Riuniti",2018-03,51869.88,3
"Du monde entier",2018-03,50137.83,1
"B's Beverages",2018-03,48592.71,3
"Folies gourmandes",2018-03,45617.03,1
"Morgenstern Gesundkost",2018-03,45130.35,2
"Blauer See Delikatessen",2018-03,42719.78,4
"Lazy K Kountry Store",2018-03,42513.37,3
"Seven Seas Imports",2018-03,41222.55,1
"Romero y tomillo",2018-03,39328.46,2
"Around the Horn",2018-03,38997.8,3
"Wellington Importadora",2018-03,34728.15,2
"Drachenblut Delikatessen",2018-03,29812.67,1
"Trail's Head Gourmet Provisioners",2018-03,29393.04,1
"Tradição Hipermercados",2018-03,28926.4,1
"Santé Gourmet",2018-03,28137.45,1
"Great Lakes Food Market",2018-03,27732.68,3
"Richter Supermarkt",2018-03,27677.15,3
"Die Wandernde Kuh",2018-03,26946.19,1
"Wolski  Zajazd",2018-03,26127.81,1
LILA-Supermercado,2018-03,26113.69,1
"Alfreds Futterkiste",2018-03,25828.57,3
IT,2018-03,22352.8,1
"Queen Cozinha",2018-03,21950.05,2
"White Clover Markets",2018-03,21896.88,2
"Wilman Kala",2018-03,20776.35,1
"Consolidated Holdings",2018-03,20079.15,1
"Pericles Comidas clásicas",2018-03,20025.35,1
QUICK-Stop,2018-03,18860.99,3
"FISSA Fabrica Inter. Salchichas S.A.",2018-03,18714.3,1
"La corne d'abondance",2018-03,16872.78,4
"Franchi S.p.A.",2018-03,14001.02,1
"Cactus Comidas para llevar",2018-03,13410.35,2
"Chop-suey Chinese",2018-03,9979.56,3
"Let's Stop N Shop",2018-03,9135.71,1
"Ottilies Käseladen",2018-03,6475.63,1
Vaffeljernet,2018-03,3343.5,2
"Bólido Comidas preparadas",2018-03,3220.65,2
"Océano Atlántico Ltda.",2018-03,3001.0,2
HILARION-Abastos,2018-03,2940.05,3
LINO-Delicateses,2018-03,2782.34,2
"Eastern Connection",2018-03,2772.0,1
"Godos Cocina Típica",2018-03,2362.25,1
"Suprêmes délices",2018-03,2255.5,1
"Bon app'",2018-03,2148.63,2
"Spécialités du monde",2018-03,2052.5,1
"Berglunds snabbköp",2018-03,1835.7,1
"France restauration",2018-03,1733.06,1
"Que Delícia",2018-03,1353.6,1
"Ricardo Adocicados",2018-03,1179.9,1
Frankenversand,2018-03,1174.75,1
"Split Rail Beer & Ale",2018-03,1120.0,2
"Toms Spezialitäten",2018-03,910.4,1
"Old World Delicatessen",2018-03,848.0,1
"La maison d'Asie",2018-03,748.8,1
"Reggiani Caseifici",2018-03,560.0,1
"Ana Trujillo Emparedados y helados",2018-03,514.4,1
"Lehmanns Marktstand",2018-03,500.0,1
North/South,2018-03,414.0,1
"Rattlesnake Canyon Grocery",2018-04,173783.42,5
"The Cracker Box",2018-04,151058.51,4
"Spécialités du monde",2018-04,105215.69,3
"B's Beverages",2018-04,105039.97,4
"Laughing Bacchus Wine Cellars",2018-04,98723.94,3
"Franchi S.p.A.",2018-04,98147.09,4
"Hungry Coyote Import Store",2018-04,97263.8,2
"Chop-suey Chinese",2018-04,96895.21,5
"Centro comercial Moctezuma",2018-04,92476.52,3
"Princesa Isabel Vinhos",2018-04,87566.02,3
"Richter Supermarkt",2018-04,80869.92,3
"Ana Trujillo Emparedados y helados",2018-04,75567.25,2
"Victuailles en stock",2018-04,73472.65,2
"France restauration",2018-04,69491.85,2
"Drachenblut Delikatessen",2018-04,64451.8,2
"Let's Stop N Shop",2018-04,63637.43,1
"Comércio Mineiro",2018-04,60377.17,3
"Island Trading",2018-04,59296.28,3
"Toms Spezialitäten",2018-04,58694.13,2
"Magazzini Alimentari Riuniti",2018-04,57772.85,2
"Furia Bacalhau e Frutos do Mar",2018-04,57497.06,2
QUICK-Stop,2018-04,56703.68,4
"Blondesddsl père et fils",2018-04,55456.89,2
"Suprêmes délices",2018-04,54307.97,3
LILA-Supermercado,2018-04,52505.31,2
"Que Delícia",2018-04,52467.78,1
"The Big Cheese",2018-04,50881.14,2
IT,2018-04,50218.21,1
"Ernst Handel",2018-04,48335.85,4
"Ottilies Käseladen",2018-04,47867.44,3
"Great Lakes Food Market",2018-04,46459.61,4
"Old World Delicatessen",2018-04,44396.71,2
"Lonesome Pine Restaurant",2018-04,43021.1,3
"Bottom-Dollar Markets",2018-04,42853.14,4
"Split Rail Beer & Ale",2018-04,40735.23,1
"Reggiani Caseifici",2018-04,37937.97,3
"Wolski  Zajazd",2018-04,37203.1,3
"Gourmet Lanchonetes",2018-04,30014.78,3
"Trail's Head Gourmet Provisioners",2018-04,29712.54,1
"Eastern Connection",2018-04,29402.28,4
"Consolidated Holdings",2018-04,28985.85,1
"Queen Cozinha",2018-04,28691.84,1
"Romero y tomillo",2018-04,27108.13,2
"Galería del gastrónomo",2018-04,27059.05,1
"Pericles Comidas clásicas",2018-04,26254.35,3
"Hungry Owl All-Night Grocers",2018-04,25426.35,2
HILARION-Abastos,2018-04,25241.85,2
"Du monde entier",2018-04,23740.77,1
"Tortuga Restaurante",2018-04,22658.0,1
"Folies gourmandes",2018-04,20999.76,1
"Maison Dewey",2018-04,18226.93,2
"Alfreds Futterkiste",2018-04,17255.6,2
"Save-a-lot Markets",2018-04,16819.65,3
"FISSA Fabrica Inter. Salchichas S.A.",2018-04,15592.85,1
"White Clover Markets",2018-04,15026.2,3
"Piccolo und mehr",2018-04,14923.37,2
"Folk och fä HB",2018-04,14904.19,4
"Antonio Moreno Taquería",2018-04,10525.3,1
"Paris spécialités",2018-04,7205.65,1
LINO-Delicateses,2018-04,3333.18,2
Frankenversand,2018-04,2825.3,1
"Hanari Carnes",2018-04,2734.0,2
"Königlich Essen",2018-04,2160.0,1
"Ricardo Adocicados",2018-04,1838.0,1
"Wilman Kala",2018-04,1730.5,2
"Santé Gourmet",2018-04,1674.85,2
"Die Wandernde Kuh",2018-04,1485.8,1
North/South,2018-04,1285.25,2
Vaffeljernet,2018-04,940.5,1
"Blauer See Delikatessen",2018-04,858.0,1
"Godos Cocina Típica",2018-04,676.5,2
"Around the Horn",2018-04,491.5,1
"Cactus Comidas para llevar",2018-04,305.0,1
"Wartian Herkku",2018-04,270.0,1
"Rancho grande",2018-04,76.0,1
"La maison d'Asie",2018-04,36.0,1
"Comércio Mineiro",2018-05,130544.86,4
"Reggiani Caseifici",2018-05,124439.23,3
"Maison Dewey",2018-05,112725.28,3
"Königlich Essen",2018-05,107369.76,3
"La maison d'Asie",2018-05,105919.05,4
"Rancho grande",2018-05,105114.42,4
"Morgenstern Gesundkost",2018-05,90115.41,2
QUICK-Stop,2018-05,88882.33,4
"Island Trading",2018-05,87567.0,3
"Laughing Bacchus Wine Cellars",2018-05,84060.06,3
GROSELLA-Restaurante,2018-05,79488.16,2
"White Clover Markets",2018-05,78166.44,4
"Romero y tomillo",2018-05,76609.48,2
"Vins et alcools Chevalier",2018-05,75260.96,2
"Old World Delicatessen",2018-05,74588.81,2
"Cactus Comidas para llevar",2018-05,72497.97,2
"Antonio Moreno Taquería",2018-05,69118.48,2
"FISSA Fabrica Inter. Salchichas S.A.",2018-05,68096.27,2
"Die Wandernde Kuh",2018-05,65190.33,2
"Tradição Hipermercados",2018-05,64972.33,2
"France restauration",2018-05,64870.75,2
"Tortuga Restaurante",2018-05,63220.13,3
"Paris spécialités",2018-05,62965.52,1
"Piccolo und mehr",2018-05,62355.28,2
"Santé Gourmet",2018-05,59308.43,2
"Save-a-lot Markets",2018-05,55964.1,3
"Océano Atlántico Ltda.",2018-05,54511.54,2
"Familia Arquibaldo",2018-05,53901.45,2
"The Big Cheese",2018-05,53182.65,1
"Lehmanns Marktstand",2018-05,52686.64,2
"Rattlesnake Canyon Grocery",2018-05,51093.32,3
"Great Lakes Food Market",2018-05,48192.48,1
"Godos Cocina Típica",2018-05,47950.37,2
"Alfreds Futterkiste",2018-05,45862.36,2
"Mère Paillarde",2018-05,44922.59,1
"Furia Bacalhau e Frutos do Mar",2018-05,44886.85,1
Frankenversand,2018-05,43576.0,1
"Wilman Kala",2018-05,43381.57,1
"Wellington Importadora",2018-05,43345.34,2
Vaffeljernet,2018-05,40164.95,2
"Que Delícia",2018-05,37137.86,2
"Seven Seas Imports",2018-05,35905.67,1
"Ernst Handel",2018-05,34441.69,3
"Split Rail Beer & Ale",2018-05,28111.76,1
North/South,2018-05,27777.53,2
"Folk och fä HB",2018-05,26696.92,1
"Ottilies Käseladen",2018-05,25813.16,1
"Blauer See Delikatessen",2018-05,24331.81,1
LINO-Delicateses,2018-05,22653.95,2
"Eastern Connection",2018-05,22364.73,1
"Bon app'",2018-05,21817.25,2
"Hungry Coyote Import Store",2018-05,21609.92,1
"Folies gourmandes",2018-05,21060.8,1
"Drachenblut Delikatessen",2018-05,19637.62,2
"Consolidated Holdings",2018-05,19098.33,1
"Richter Supermarkt",2018-05,16864.03,3
"Pericles Comidas clásicas",2018-05,11682.05,2
IT,2018-05,9556.98,2
"Spécialités du monde",2018-05,7985.8,2
"Let's Stop N Shop",2018-05,7275.86,1
"Du monde entier",2018-05,7138.8,1
"Queen Cozinha",2018-05,2027.08,1
LILA-Supermercado,2018-05,673.92,2
"Simons bistro",2018-05,232.08,1
"Gourmet Lanchonetes",2018-06,150519.42,4
LILA-Supermercado,2018-06,132154.29,3
"Ricardo Adocicados",2018-06,120825.8,3
"Comércio Mineiro",2018-06,114497.4,3
"Berglunds snabbköp",2018-06,109919.97,2
"Hungry Owl All-Night Grocers",2018-06,104486.17,3
"Blauer See Delikatessen",2018-06,95827.56,3
"Piccolo und mehr",2018-06,94295.46,2
"Reggiani Caseifici",2018-06,91294.95,4
"Drachenblut Delikatessen",2018-06,90016.67,2
"Trail's Head Gourmet Provisioners",2018-06,87510.95,2
"Ana Trujillo Emparedados y helados",2018-06,85167.65,2
"Du monde entier",2018-06,77429.94,3
"B's Beverages",2018-06,75824.16,3
"La maison d'Asie",2018-06,70992.48,2
"Wartian Herkku",2018-06,70889.39,4
"France restauration",2018-06,68607.34,3
"Blondesddsl père et fils",2018-06,66732.49,2
"Die Wandernde Kuh",2018-06,64042.6,2
"Toms Spezialitäten",2018-06,62659.82,2
"Morgenstern Gesundkost",2018-06,62187.16,2
Frankenversand,2018-06,60887.08,3
"Wolski  Zajazd",2018-06,58679.22,2
"Alfreds Futterkiste",2018-06,54223.33,2
"Split Rail Beer & Ale",2018-06,53944.94,2
"Tradição Hipermercados",2018-06,53760.85,1
"Folies gourmandes",2018-06,53749.54,2
"Hungry Coyote Import Store",2018-06,51937.47,2
"Victuailles en stock",2018-06,48921.59,1
"The Big Cheese",2018-06,48426.62,1
"Galería del gastrónomo",2018-06,46811.13,2
LINO-Delicateses,2018-06,46165.97,2
"Lazy K Kountry Store",2018-06,45604.69,2
QUICK-Stop,2018-06,45004.66,2
"Godos Cocina Típica",2018-06,41501.71,1
"Rancho grande",2018-06,40238.8,1
"Paris spécialités",2018-06,40069.88,1
"Folk och fä HB",2018-06,39983.12,1
"Wellington Importadora",2018-06,39363.66,1
"Consolidated Holdings",2018-06,39115.9,1
"Great Lakes Food Market",2018-06,37564.67,1
GROSELLA-Restaurante,2018-06,36464.55,1
"FISSA Fabrica Inter. Salchichas S.A.",2018-06,35754.15,1
IT,2018-06,34691.81,1
"Pericles Comidas clásicas",2018-06,32102.95,1
"Rattlesnake Canyon Grocery",2018-06,28939.87,1
"Océano Atlántico Ltda.",2018-06,28755.6,1
"Spécialités du monde",2018-06,24045.34,1
"Hanari Carnes",2018-06,19836.34,1
"Magazzini Alimentari Riuniti",2018-06,18315.01,1
"Simons bistro",2018-06,18053.72,1
"Old World Delicatessen",2018-06,15278.18,2
"Lonesome Pine Restaurant",2018-06,13672.39,1
"Königlich Essen",2018-06,12866.02,1
"Richter Supermarkt",2018-06,12842.23,1
"Save-a-lot Markets",2018-06,11005.4,2
"Seven Seas Imports",2018-06,9658.03,1
"Let's Stop N Shop",2018-06,8915.4,1
"Laughing Bacchus Wine Cellars",2018-06,8635.64,1
"Chop-suey Chinese",2018-06,8278.9,2
"Bottom-Dollar Markets",2018-06,7849.5,1
"Maison Dewey",2018-06,4884.9,1
"La corne d'abondance",2018-06,4426.95,1
"Wilman Kala",2018-06,3938.3,1
"Island Trading",2018-06,1312.0,1
