YearMonth,Supplier,Revenue,NumberOfSales
2021-12,"Bigfoot Breweries",98062.0,115
2021-12,"Cooperativa de Quesos 'Las Cabras'",117137.0,99
2021-12,"Escargots Nouveaux",26235.0,78
2021-12,"Exotic Liquids",89754.0,109
2021-12,"Formaggi Fortini s.r.l.",151991.9,102
2021-12,"Forêts d'érables",159508.7,95
2021-12,"G'day, Mate",190578.8,109
2021-12,"Gai pâturage",186634.0,104
2021-12,"Grandma Kelly's Homestead",171275.0,106
2021-12,"Heli Süßwaren GmbH & Co. KG",167012.65,111
2021-12,"Karkki Oy",108064.25,103
2021-12,"Leka Trading",164118.65,111
2021-12,Lyngbysild,46148.0,101
2021-12,"Ma Maison",62012.85,100
2021-12,"Mayumi's",94190.25,116
2021-12,"New England Seafood Cannery",56092.5,99
2021-12,"New Orleans Cajun Delights",151944.9,117
2021-12,"Nord-Ost-Fisch Handelsgesellschaft mbH",50459.61,77
2021-12,"Norske Meierier",107424.5,112
2021-12,"PB Knäckebröd AB",50814.0,100
2021-12,"Pasta Buttini s.r.l.",112535.0,104
2021-12,"Pavlova, Ltd.",347311.8,123
2021-12,"Plutzer Lebensmittelgroßmärkte AG",450486.84,122
2021-12,"Refrescos Americanas LTDA",8806.5,78
2021-12,"Specialty Biscuits, Ltd.",225300.2,119
2021-12,"Svensk Sjöföda AB",134058.0,117
2021-12,"Tokyo Traders",255616.0,105
2021-12,"Zaanse Snoepfabriek",42194.5,94
2022-01,"Aux joyeux ecclésiastiques",443268.0,79
2022-01,"Bigfoot Breweries",80668.0,91
2022-01,"Cooperativa de Quesos 'Las Cabras'",88115.0,80
2022-01,"Escargots Nouveaux",21796.25,62
2022-01,"Exotic Liquids",77576.0,90
2022-01,"Formaggi Fortini s.r.l.",135761.6,90
2022-01,"Forêts d'érables",139948.3,80
2022-01,"G'day, Mate",140136.8,95
2022-01,"Gai pâturage",139383.0,80
2022-01,"Grandma Kelly's Homestead",148315.0,95
2022-01,"Heli Süßwaren GmbH & Co. KG",163857.76,95
2022-01,"Karkki Oy",81591.75,93
2022-01,"Leka Trading",124554.35,89
2022-01,Lyngbysild,36933.0,88
2022-01,"Ma Maison",45835.7,77
2022-01,"Mayumi's",70390.5,92
2022-01,"New England Seafood Cannery",48231.95,84
2022-01,"New Orleans Cajun Delights",133157.5,98
2022-01,"Nord-Ost-Fisch Handelsgesellschaft mbH",37669.95,66
2022-01,"Norske Meierier",96321.0,93
2022-01,"PB Knäckebröd AB",54846.0,88
2022-01,"Pasta Buttini s.r.l.",86326.5,80
2022-01,"Pavlova, Ltd.",296406.15,100
2022-01,"Plutzer Lebensmittelgroßmärkte AG",363541.01,104
2022-01,"Refrescos Americanas LTDA",7276.5,62
2022-01,"Specialty Biscuits, Ltd.",180075.4,98
2022-01,"Svensk Sjöföda AB",91188.0,90
2022-01,"Tokyo Traders",223848.0,91
2022-01,"Zaanse Snoepfabriek",34334.75,80
2022-02,"Aux joyeux ecclésiastiques",412679.5,68
2022-02,"Bigfoot Breweries",57808.0,78
2022-02,"Cooperativa de Quesos 'Las Cabras'",78167.0,64
2022-02,"Escargots Nouveaux",19305.25,48
2022-02,"Exotic Liquids",58411.0,80
2022-02,"Formaggi Fortini s.r.l.",99163.5,69
2022-02,"Forêts d'érables",98304.3,63
2022-02,"G'day, Mate",117486.0,77
2022-02,"Gai pâturage",110048.0,65
2022-02,"Grandma Kelly's Homestead",116635.0,75
2022-02,"Heli Süßwaren GmbH & Co. KG",118235.31,80
2022-02,"Karkki Oy",69648.0,80
2022-02,"Leka Trading",98037.95,72
2022-02,Lyngbysild,23498.5,60
2022-02,"Ma Maison",45877.6,68
2022-02,"Mayumi's",48216.75,73
2022-02,"New England Seafood Cannery",29990.85,68
2022-02,"New Orleans Cajun Delights",100830.25,84
2022-02,"Nord-Ost-Fisch Handelsgesellschaft mbH",35987.1,52
2022-02,"Norske Meierier",85418.0,80
2022-02,"PB Knäckebröd AB",38178.0,67
2022-02,"Pasta Buttini s.r.l.",73303.5,68
2022-02,"Pavlova, Ltd.",238363.3,87
2022-02,"Plutzer Lebensmittelgroßmärkte AG",249363.45,79
2022-02,"Refrescos Americanas LTDA",6241.5,49
2022-02,"Specialty Biscuits, Ltd.",149415.3,79
2022-02,"Svensk Sjöföda AB",67357.0,76
2022-02,"Tokyo Traders",158194.0,73
2022-02,"Zaanse Snoepfabriek",28157.25,64
2022-03,"Aux joyeux ecclésiastiques",403974.0,71
2022-03,"Bigfoot Breweries",74040.0,83
2022-03,"Cooperativa de Quesos 'Las Cabras'",81101.0,78
2022-03,"Escargots Nouveaux",16999.75,55
2022-03,"Exotic Liquids",70959.0,96
2022-03,"Formaggi Fortini s.r.l.",104360.7,89
2022-03,"Forêts d'érables",110154.1,74
2022-03,"G'day, Mate",133637.0,85
2022-03,"Gai pâturage",147199.0,79
2022-03,"Grandma Kelly's Homestead",133325.0,83
2022-03,"Heli Süßwaren GmbH & Co. KG",132439.51,89
2022-03,"Karkki Oy",79907.25,89
2022-03,"Leka Trading",117949.25,94
2022-03,Lyngbysild,31490.5,78
2022-03,"Ma Maison",35020.25,72
2022-03,"Mayumi's",61557.75,89
2022-03,"New England Seafood Cannery",38713.2,73
2022-03,"New Orleans Cajun Delights",125668.65,91
2022-03,"Nord-Ost-Fisch Handelsgesellschaft mbH",39171.57,54
2022-03,"Norske Meierier",94310.0,93
2022-03,"PB Knäckebröd AB",41097.0,76
2022-03,"Pasta Buttini s.r.l.",87660.0,82
2022-03,"Pavlova, Ltd.",262504.25,100
2022-03,"Plutzer Lebensmittelgroßmärkte AG",297539.01,94
2022-03,"Refrescos Americanas LTDA",6655.5,59
2022-03,"Specialty Biscuits, Ltd.",168332.7,98
2022-03,"Svensk Sjöföda AB",84881.0,90
2022-03,"Tokyo Traders",211667.0,85
2022-03,"Zaanse Snoepfabriek",29691.75,71
2022-04,"Aux joyeux ecclésiastiques",377674.0,68
2022-04,"Bigfoot Breweries",60058.0,74
2022-04,"Cooperativa de Quesos 'Las Cabras'",65300.0,61
2022-04,"Escargots Nouveaux",18391.0,51
2022-04,"Exotic Liquids",56157.0,69
2022-04,"Formaggi Fortini s.r.l.",89105.4,69
2022-04,"Forêts d'érables",86268.5,53
2022-04,"G'day, Mate",110324.2,70
2022-04,"Gai pâturage",115879.0,67
2022-04,"Grandma Kelly's Homestead",116130.0,67
2022-04,"Heli Süßwaren GmbH & Co. KG",113440.0,74
2022-04,"Karkki Oy",60738.25,67
2022-04,"Leka Trading",84837.85,69
2022-04,Lyngbysild,23687.0,58
2022-04,"Ma Maison",39643.2,66
2022-04,"Mayumi's",50758.75,70
2022-04,"New England Seafood Cannery",36394.25,66
2022-04,"New Orleans Cajun Delights",94569.6,77
2022-04,"Nord-Ost-Fisch Handelsgesellschaft mbH",33838.23,46
2022-04,"Norske Meierier",62922.5,66
2022-04,"PB Knäckebröd AB",33999.0,65
2022-04,"Pasta Buttini s.r.l.",63161.5,63
2022-04,"Pavlova, Ltd.",194517.1,79
2022-04,"Plutzer Lebensmittelgroßmärkte AG",255063.0,79
2022-04,"Refrescos Americanas LTDA",4356.0,40
2022-04,"Specialty Biscuits, Ltd.",130748.0,79
2022-04,"Svensk Sjöföda AB",69755.0,72
2022-04,"Tokyo Traders",155749.0,68
2022-04,"Zaanse Snoepfabriek",24569.5,61
2022-05,"Aux joyeux ecclésiastiques",391460.5,83
2022-05,"Bigfoot Breweries",81486.0,96
2022-05,"Cooperativa de Quesos 'Las Cabras'",122269.0,90
2022-05,"Escargots Nouveaux",22326.25,75
2022-05,"Exotic Liquids",73668.0,97
2022-05,"Formaggi Fortini s.r.l.",125100.4,99
2022-05,"Forêts d'érables",114252.4,82
2022-05,"G'day, Mate",154967.2,93
2022-05,"Gai pâturage",158272.0,86
2022-05,"Grandma Kelly's Homestead",166350.0,98
2022-05,"Heli Süßwaren GmbH & Co. KG",153734.54,95
2022-05,"Karkki Oy",94035.5,98
2022-05,"Leka Trading",150497.95,101
2022-05,Lyngbysild,35073.0,86
2022-05,"Ma Maison",57474.7,93
2022-05,"Mayumi's",78064.5,100
2022-05,"New England Seafood Cannery",52143.95,87
2022-05,"New Orleans Cajun Delights",138432.15,107
2022-05,"Nord-Ost-Fisch Handelsgesellschaft mbH",41631.12,69
2022-05,"Norske Meierier",106343.0,97
2022-05,"PB Knäckebröd AB",55188.0,97
2022-05,"Pasta Buttini s.r.l.",91405.5,82
2022-05,"Pavlova, Ltd.",303662.9,108
2022-05,"Plutzer Lebensmittelgroßmärkte AG",356503.1,110
2022-05,"Refrescos Americanas LTDA",8550.0,71
2022-05,"Specialty Biscuits, Ltd.",178932.7,101
2022-05,"Svensk Sjöföda AB",109499.0,100
2022-05,"Tokyo Traders",258508.0,102
2022-05,"Zaanse Snoepfabriek",39438.75,86
2022-06,"Aux joyeux ecclésiastiques",393533.0,78
2022-06,"Bigfoot Breweries",67052.0,82
2022-06,"Cooperativa de Quesos 'Las Cabras'",80873.0,75
2022-06,"Escargots Nouveaux",21730.0,65
2022-06,"Exotic Liquids",76387.0,94
2022-06,"Formaggi Fortini s.r.l.",120136.6,93
2022-06,"Forêts d'érables",120595.4,79
2022-06,"G'day, Mate",154329.6,92
2022-06,"Gai pâturage",140703.0,84
2022-06,"Grandma Kelly's Homestead",152300.0,88
2022-06,"Heli Süßwaren GmbH & Co. KG",148349.85,92
2022-06,"Karkki Oy",88195.25,93
2022-06,"Leka Trading",119167.4,87
2022-06,Lyngbysild,31196.0,83
2022-06,"Ma Maison",52026.4,85
2022-06,"Mayumi's",62195.25,84
2022-06,"New England Seafood Cannery",42669.75,76
2022-06,"New Orleans Cajun Delights",124734.25,91
2022-06,"Nord-Ost-Fisch Handelsgesellschaft mbH",36038.88,57
2022-06,"Norske Meierier",86496.5,90
2022-06,"PB Knäckebröd AB",44403.0,82
2022-06,"Pasta Buttini s.r.l.",93353.0,75
2022-06,"Pavlova, Ltd.",268760.3,96
2022-06,"Plutzer Lebensmittelgroßmärkte AG",348499.29,96
2022-06,"Refrescos Americanas LTDA",7191.0,68
2022-06,"Specialty Biscuits, Ltd.",159598.2,97
2022-06,"Svensk Sjöföda AB",94422.0,89
2022-06,"Tokyo Traders",210239.0,92
2022-06,"Zaanse Snoepfabriek",32956.25,74
2022-07,"Aux joyeux ecclésiastiques",442873.5,82
2022-07,"Bigfoot Breweries",66348.0,88
2022-07,"Cooperativa de Quesos 'Las Cabras'",80370.0,73
2022-07,"Escargots Nouveaux",21425.25,64
2022-07,"Exotic Liquids",70717.0,84
2022-07,"Formaggi Fortini s.r.l.",111463.9,81
2022-07,"Forêts d'érables",126328.0,78
2022-07,"G'day, Mate",143548.6,86
2022-07,"Gai pâturage",145850.0,85
2022-07,"Grandma Kelly's Homestead",134875.0,85
2022-07,"Heli Süßwaren GmbH & Co. KG",151222.34,90
2022-07,"Karkki Oy",80263.5,89
2022-07,"Leka Trading",114308.55,86
2022-07,Lyngbysild,30342.5,70
2022-07,"Ma Maison",48769.0,82
2022-07,"Mayumi's",66182.0,82
2022-07,"New England Seafood Cannery",46074.45,77
2022-07,"New Orleans Cajun Delights",128812.1,95
2022-07,"Nord-Ost-Fisch Handelsgesellschaft mbH",40750.86,63
2022-07,"Norske Meierier",90364.0,87
2022-07,"PB Knäckebröd AB",43113.0,74
2022-07,"Pasta Buttini s.r.l.",90436.5,80
2022-07,"Pavlova, Ltd.",271736.25,94
2022-07,"Plutzer Lebensmittelgroßmärkte AG",315266.4,91
2022-07,"Refrescos Americanas LTDA",6849.0,62
2022-07,"Specialty Biscuits, Ltd.",176937.6,90
2022-07,"Svensk Sjöföda AB",95581.0,92
2022-07,"Tokyo Traders",181554.0,85
2022-07,"Zaanse Snoepfabriek",35815.0,81
2022-08,"Aux joyeux ecclésiastiques",519965.5,81
2022-08,"Bigfoot Breweries",75406.0,91
2022-08,"Cooperativa de Quesos 'Las Cabras'",99507.0,85
2022-08,"Escargots Nouveaux",18430.75,58
2022-08,"Exotic Liquids",83138.0,92
2022-08,"Formaggi Fortini s.r.l.",126730.7,87
2022-08,"Forêts d'érables",121890.9,77
2022-08,"G'day, Mate",142052.4,88
2022-08,"Gai pâturage",146741.0,75
2022-08,"Grandma Kelly's Homestead",148180.0,90
2022-08,"Heli Süßwaren GmbH & Co. KG",149932.07,94
2022-08,"Karkki Oy",93850.25,93
2022-08,"Leka Trading",141713.45,95
2022-08,Lyngbysild,36144.0,81
2022-08,"Ma Maison",48074.45,75
2022-08,"Mayumi's",75509.0,91
2022-08,"New England Seafood Cannery",42262.1,78
2022-08,"New Orleans Cajun Delights",138153.35,102
2022-08,"Nord-Ost-Fisch Handelsgesellschaft mbH",42589.05,65
2022-08,"Norske Meierier",99234.0,87
2022-08,"PB Knäckebröd AB",48039.0,82
2022-08,"Pasta Buttini s.r.l.",89054.5,84
2022-08,"Pavlova, Ltd.",289704.05,100
2022-08,"Plutzer Lebensmittelgroßmärkte AG",342069.11,99
2022-08,"Refrescos Americanas LTDA",7650.0,57
2022-08,"Specialty Biscuits, Ltd.",188208.7,93
2022-08,"Svensk Sjöföda AB",93345.0,90
2022-08,"Tokyo Traders",220116.0,90
2022-08,"Zaanse Snoepfabriek",32567.5,74
2022-09,"Aux joyeux ecclésiastiques",353263.0,65
2022-09,"Bigfoot Breweries",49934.0,69
2022-09,"Cooperativa de Quesos 'Las Cabras'",77984.0,65
2022-09,"Escargots Nouveaux",14879.75,47
2022-09,"Exotic Liquids",59948.0,73
2022-09,"Formaggi Fortini s.r.l.",93778.7,75
2022-09,"Forêts d'érables",94206.6,66
2022-09,"G'day, Mate",112472.2,69
2022-09,"Gai pâturage",91757.0,61
2022-09,"Grandma Kelly's Homestead",99030.0,69
2022-09,"Heli Süßwaren GmbH & Co. KG",111599.28,78
2022-09,"Karkki Oy",63285.25,74
2022-09,"Leka Trading",107561.75,75
2022-09,Lyngbysild,27129.5,65
2022-09,"Ma Maison",28213.95,58
2022-09,"Mayumi's",51324.5,76
2022-09,"New England Seafood Cannery",36137.15,63
2022-09,"New Orleans Cajun Delights",97940.95,77
2022-09,"Nord-Ost-Fisch Handelsgesellschaft mbH",29126.25,44
2022-09,"Norske Meierier",76464.0,71
2022-09,"PB Knäckebröd AB",38733.0,67
2022-09,"Pasta Buttini s.r.l.",64299.0,64
2022-09,"Pavlova, Ltd.",204011.9,84
2022-09,"Plutzer Lebensmittelgroßmärkte AG",248547.55,79
2022-09,"Refrescos Americanas LTDA",5571.0,44
2022-09,"Specialty Biscuits, Ltd.",128791.1,80
2022-09,"Svensk Sjöföda AB",67924.0,76
2022-09,"Tokyo Traders",148610.0,70
2022-09,"Zaanse Snoepfabriek",24231.75,62
2022-10,"Aux joyeux ecclésiastiques",498626.5,90
2022-10,"Bigfoot Breweries",81692.0,100
2022-10,"Cooperativa de Quesos 'Las Cabras'",104603.0,89
2022-10,"Escargots Nouveaux",23545.25,66
2022-10,"Exotic Liquids",69757.0,101
2022-10,"Formaggi Fortini s.r.l.",128729.6,99
2022-10,"Forêts d'érables",123706.0,84
2022-10,"G'day, Mate",153909.2,94
2022-10,"Gai pâturage",143280.0,86
2022-10,"Grandma Kelly's Homestead",148750.0,94
2022-10,"Heli Süßwaren GmbH & Co. KG",148222.47,101
2022-10,"Karkki Oy",93466.0,98
2022-10,"Leka Trading",142818.05,91
2022-10,Lyngbysild,33452.0,84
2022-10,"Ma Maison",54338.8,87
2022-10,"Mayumi's",77775.25,96
2022-10,"New England Seafood Cannery",44701.8,80
2022-10,"New Orleans Cajun Delights",149272.15,107
2022-10,"Nord-Ost-Fisch Handelsgesellschaft mbH",35417.52,55
2022-10,"Norske Meierier",96756.5,90
2022-10,"PB Knäckebröd AB",51987.0,90
2022-10,"Pasta Buttini s.r.l.",77957.0,83
2022-10,"Pavlova, Ltd.",298568.75,109
2022-10,"Plutzer Lebensmittelgroßmärkte AG",384802.82,110
2022-10,"Refrescos Americanas LTDA",6916.5,61
2022-10,"Specialty Biscuits, Ltd.",194285.7,103
2022-10,"Svensk Sjöföda AB",97039.0,96
2022-10,"Tokyo Traders",221430.0,95
2022-10,"Zaanse Snoepfabriek",31780.75,76
2022-11,"Aux joyeux ecclésiastiques",471451.0,78
2022-11,"Bigfoot Breweries",77208.0,87
2022-11,"Cooperativa de Quesos 'Las Cabras'",98924.0,78
2022-11,"Escargots Nouveaux",20948.25,60
2022-11,"Exotic Liquids",82365.0,89
2022-11,"Formaggi Fortini s.r.l.",116868.2,84
2022-11,"Forêts d'érables",124053.3,74
2022-11,"G'day, Mate",161507.4,90
2022-11,"Gai pâturage",147239.0,80
2022-11,"Grandma Kelly's Homestead",140865.0,90
2022-11,"Heli Süßwaren GmbH & Co. KG",138435.85,97
2022-11,"Karkki Oy",80718.25,89
2022-11,"Leka Trading",114606.95,85
2022-11,Lyngbysild,33179.0,83
2022-11,"Ma Maison",45330.3,78
2022-11,"Mayumi's",65974.25,87
2022-11,"New England Seafood Cannery",44299.35,80
2022-11,"New Orleans Cajun Delights",128656.25,98
2022-11,"Nord-Ost-Fisch Handelsgesellschaft mbH",39404.58,59
2022-11,"Norske Meierier",87710.0,93
2022-11,"PB Knäckebröd AB",44874.0,82
2022-11,"Pasta Buttini s.r.l.",107782.0,88
2022-11,"Pavlova, Ltd.",267399.05,97
2022-11,"Plutzer Lebensmittelgroßmärkte AG",362924.14,99
2022-11,"Refrescos Americanas LTDA",6880.5,64
2022-11,"Specialty Biscuits, Ltd.",187854.9,100
2022-11,"Svensk Sjöföda AB",93672.0,89
2022-11,"Tokyo Traders",216154.0,89
2022-11,"Zaanse Snoepfabriek",35530.75,75
2022-12,"Aux joyeux ecclésiastiques",376136.5,87
2022-12,"Bigfoot Breweries",70944.0,100
2022-12,"Cooperativa de Quesos 'Las Cabras'",89388.0,77
2022-12,"Escargots Nouveaux",23373.0,69
2022-12,"Exotic Liquids",79162.0,98
2022-12,"Formaggi Fortini s.r.l.",128196.9,90
2022-12,"Forêts d'érables",125672.4,83
2022-12,"G'day, Mate",161648.8,100
2022-12,"Gai pâturage",143383.0,84
2022-12,"Grandma Kelly's Homestead",152830.0,99
2022-12,"Heli Süßwaren GmbH & Co. KG",141080.83,96
2022-12,"Karkki Oy",88873.5,91
2022-12,"Leka Trading",127246.35,95
2022-12,Lyngbysild,29829.5,82
2022-12,"Ma Maison",54880.0,81
2022-12,"Mayumi's",73272.75,96
2022-12,"New England Seafood Cannery",40271.45,83
2022-12,"New Orleans Cajun Delights",127922.2,98
2022-12,"Nord-Ost-Fisch Handelsgesellschaft mbH",34925.61,57
2022-12,"Norske Meierier",103166.5,97
2022-12,"PB Knäckebröd AB",45693.0,85
2022-12,"Pasta Buttini s.r.l.",83589.5,78
2022-12,"Pavlova, Ltd.",275874.75,96
2022-12,"Plutzer Lebensmittelgroßmärkte AG",361762.87,108
2022-12,"Refrescos Americanas LTDA",8235.0,68
2022-12,"Specialty Biscuits, Ltd.",191059.2,98
2022-12,"Svensk Sjöföda AB",89231.0,95
2022-12,"Tokyo Traders",223385.0,94
2022-12,"Zaanse Snoepfabriek",34323.75,88
2023-01,"Aux joyeux ecclésiastiques",416473.0,74
2023-01,"Bigfoot Breweries",67240.0,83
2023-01,"Cooperativa de Quesos 'Las Cabras'",84848.0,79
2023-01,"Escargots Nouveaux",23200.75,64
2023-01,"Exotic Liquids",63405.0,80
2023-01,"Formaggi Fortini s.r.l.",103069.6,79
2023-01,"Forêts d'érables",116343.7,73
2023-01,"G'day, Mate",121912.4,78
2023-01,"Gai pâturage",126776.0,73
2023-01,"Grandma Kelly's Homestead",143775.0,82
2023-01,"Heli Süßwaren GmbH & Co. KG",122634.5,85
2023-01,"Karkki Oy",75038.0,89
2023-01,"Leka Trading",111176.9,85
2023-01,Lyngbysild,28019.5,71
2023-01,"Ma Maison",38320.35,74
2023-01,"Mayumi's",67091.25,81
2023-01,"New England Seafood Cannery",36275.85,69
2023-01,"New Orleans Cajun Delights",114832.9,86
2023-01,"Nord-Ost-Fisch Handelsgesellschaft mbH",36789.69,56
2023-01,"Norske Meierier",87344.0,87
2023-01,"PB Knäckebröd AB",48831.0,77
2023-01,"Pasta Buttini s.r.l.",92471.0,76
2023-01,"Pavlova, Ltd.",252426.2,91
2023-01,"Plutzer Lebensmittelgroßmärkte AG",316470.37,91
2023-01,"Refrescos Americanas LTDA",5773.5,51
2023-01,"Specialty Biscuits, Ltd.",162409.7,95
2023-01,"Svensk Sjöföda AB",85857.0,80
2023-01,"Tokyo Traders",188303.0,79
2023-01,"Zaanse Snoepfabriek",34694.0,79
2023-02,"Aux joyeux ecclésiastiques",322085.0,65
2023-02,"Bigfoot Breweries",55408.0,75
2023-02,"Cooperativa de Quesos 'Las Cabras'",74254.0,72
2023-02,"Escargots Nouveaux",14694.25,49
2023-02,"Exotic Liquids",57125.0,77
2023-02,"Formaggi Fortini s.r.l.",85420.9,74
2023-02,"Forêts d'érables",90318.2,70
2023-02,"G'day, Mate",109505.4,73
2023-02,"Gai pâturage",107778.0,64
2023-02,"Grandma Kelly's Homestead",117920.0,67
2023-02,"Heli Süßwaren GmbH & Co. KG",90779.9,64
2023-02,"Karkki Oy",66826.25,73
2023-02,"Leka Trading",97391.7,74
2023-02,Lyngbysild,24819.0,65
2023-02,"Ma Maison",36595.45,62
2023-02,"Mayumi's",59435.25,76
2023-02,"New England Seafood Cannery",35784.8,68
2023-02,"New Orleans Cajun Delights",97379.2,80
2023-02,"Nord-Ost-Fisch Handelsgesellschaft mbH",33320.43,51
2023-02,"Norske Meierier",68801.0,74
2023-02,"PB Knäckebröd AB",35004.0,59
2023-02,"Pasta Buttini s.r.l.",64540.5,59
2023-02,"Pavlova, Ltd.",208151.1,81
2023-02,"Plutzer Lebensmittelgroßmärkte AG",263471.48,83
2023-02,"Refrescos Americanas LTDA",5647.5,51
2023-02,"Specialty Biscuits, Ltd.",126245.6,76
2023-02,"Svensk Sjöföda AB",72696.0,72
2023-02,"Tokyo Traders",161950.0,78
2023-02,"Zaanse Snoepfabriek",28258.25,64
2023-03,"Aux joyeux ecclésiastiques",458487.0,86
2023-03,"Bigfoot Breweries",80034.0,101
2023-03,"Cooperativa de Quesos 'Las Cabras'",88725.0,86
2023-03,"Escargots Nouveaux",21173.5,65
2023-03,"Exotic Liquids",75388.0,97
2023-03,"Formaggi Fortini s.r.l.",122718.8,97
2023-03,"Forêts d'érables",131112.6,90
2023-03,"G'day, Mate",157080.4,94
2023-03,"Gai pâturage",147057.0,87
2023-03,"Grandma Kelly's Homestead",153430.0,103
2023-03,"Heli Süßwaren GmbH & Co. KG",144148.76,97
2023-03,"Karkki Oy",86698.25,94
2023-03,"Leka Trading",154033.05,102
2023-03,Lyngbysild,31382.5,83
2023-03,"Ma Maison",47965.7,79
2023-03,"Mayumi's",78665.0,101
2023-03,"New England Seafood Cannery",57088.9,98
2023-03,"New Orleans Cajun Delights",126157.15,100
2023-03,"Nord-Ost-Fisch Handelsgesellschaft mbH",44142.45,70
2023-03,"Norske Meierier",98147.5,94
2023-03,"PB Knäckebröd AB",46593.0,88
2023-03,"Pasta Buttini s.r.l.",89600.0,84
2023-03,"Pavlova, Ltd.",323993.0,112
2023-03,"Plutzer Lebensmittelgroßmärkte AG",397716.7,107
2023-03,"Refrescos Americanas LTDA",7578.0,64
2023-03,"Specialty Biscuits, Ltd.",193459.9,104
2023-03,"Svensk Sjöföda AB",97424.0,95
2023-03,"Tokyo Traders",217875.0,102
2023-03,"Zaanse Snoepfabriek",38375.25,85
2023-04,"Aux joyeux ecclésiastiques",367207.5,86
2023-04,"Bigfoot Breweries",68836.0,95
2023-04,"Cooperativa de Quesos 'Las Cabras'",98590.0,88
2023-04,"Escargots Nouveaux",21902.25,69
2023-04,"Exotic Liquids",62981.0,87
2023-04,"Formaggi Fortini s.r.l.",109570.9,88
2023-04,"Forêts d'érables",139717.5,84
2023-04,"G'day, Mate",148358.0,93
2023-04,"Gai pâturage",136112.0,84
2023-04,"Grandma Kelly's Homestead",133260.0,93
2023-04,"Heli Süßwaren GmbH & Co. KG",155598.16,95
2023-04,"Karkki Oy",89664.75,100
2023-04,"Leka Trading",128915.9,95
2023-04,Lyngbysild,36677.5,92
2023-04,"Ma Maison",47624.7,83
2023-04,"Mayumi's",77075.5,97
2023-04,"New England Seafood Cannery",43708.75,83
2023-04,"New Orleans Cajun Delights",125405.25,101
2023-04,"Nord-Ost-Fisch Handelsgesellschaft mbH",43650.54,66
2023-04,"Norske Meierier",90755.0,97
2023-04,"PB Knäckebröd AB",49380.0,81
2023-04,"Pasta Buttini s.r.l.",90532.0,86
2023-04,"Pavlova, Ltd.",279116.3,110
2023-04,"Plutzer Lebensmittelgroßmärkte AG",337449.4,108
2023-04,"Refrescos Americanas LTDA",6511.5,56
2023-04,"Specialty Biscuits, Ltd.",224226.9,106
2023-04,"Svensk Sjöföda AB",96944.0,96
2023-04,"Tokyo Traders",230083.0,91
2023-04,"Zaanse Snoepfabriek",35086.0,80
2023-05,"Aux joyeux ecclésiastiques",536506.5,90
2023-05,"Bigfoot Breweries",75614.0,94
2023-05,"Cooperativa de Quesos 'Las Cabras'",104423.0,87
2023-05,"Escargots Nouveaux",26645.75,74
2023-05,"Exotic Liquids",79272.0,91
2023-05,"Formaggi Fortini s.r.l.",133156.7,89
2023-05,"Forêts d'érables",143404.5,89
2023-05,"G'day, Mate",154962.0,93
2023-05,"Gai pâturage",139536.0,84
2023-05,"Grandma Kelly's Homestead",172445.0,93
2023-05,"Heli Süßwaren GmbH & Co. KG",166982.29,98
2023-05,"Karkki Oy",87106.25,99
2023-05,"Leka Trading",128452.0,91
2023-05,Lyngbysild,35445.0,88
2023-05,"Ma Maison",52562.15,87
2023-05,"Mayumi's",73630.5,96
2023-05,"New England Seafood Cannery",44466.35,80
2023-05,"New Orleans Cajun Delights",131091.0,98
2023-05,"Nord-Ost-Fisch Handelsgesellschaft mbH",50537.28,73
2023-05,"Norske Meierier",98195.5,98
2023-05,"PB Knäckebröd AB",53427.0,83
2023-05,"Pasta Buttini s.r.l.",109728.5,85
2023-05,"Pavlova, Ltd.",294109.9,105
2023-05,"Plutzer Lebensmittelgroßmärkte AG",413816.38,105
2023-05,"Refrescos Americanas LTDA",7857.0,69
2023-05,"Specialty Biscuits, Ltd.",187381.8,100
2023-05,"Svensk Sjöföda AB",106265.0,97
2023-05,"Tokyo Traders",252274.0,97
2023-05,"Zaanse Snoepfabriek",37251.0,87
2023-06,"Aux joyeux ecclésiastiques",435875.0,72
2023-06,"Bigfoot Breweries",59340.0,77
2023-06,"Cooperativa de Quesos 'Las Cabras'",96262.0,76
2023-06,"Escargots Nouveaux",16814.25,54
2023-06,"Exotic Liquids",56068.0,69
2023-06,"Formaggi Fortini s.r.l.",116093.6,75
2023-06,"Forêts d'érables",125017.0,72
2023-06,"G'day, Mate",122021.2,80
2023-06,"Gai pâturage",127377.0,70
2023-06,"Grandma Kelly's Homestead",118875.0,78
2023-06,"Heli Süßwaren GmbH & Co. KG",116870.8,76
2023-06,"Karkki Oy",71892.5,71
2023-06,"Leka Trading",90407.4,73
2023-06,Lyngbysild,27048.0,66
2023-06,"Ma Maison",36866.3,70
2023-06,"Mayumi's",59529.25,79
2023-06,"New England Seafood Cannery",33453.9,68
2023-06,"New Orleans Cajun Delights",104800.0,75
2023-06,"Nord-Ost-Fisch Handelsgesellschaft mbH",44246.01,55
2023-06,"Norske Meierier",80966.0,79
2023-06,"PB Knäckebröd AB",40038.0,68
2023-06,"Pasta Buttini s.r.l.",84686.0,74
2023-06,"Pavlova, Ltd.",253495.95,88
2023-06,"Plutzer Lebensmittelgroßmärkte AG",315973.67,81
2023-06,"Refrescos Americanas LTDA",6903.0,56
2023-06,"Specialty Biscuits, Ltd.",153264.4,79
